2018-02-04 21:56:53,823 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:56:53,825 [DEBUG] Analyser.java: Question StringQuestion [value=yellow] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is false
2018-02-04 21:56:53,826 [DEBUG] Analyser.java: Question NumberQuestion [value=5.5] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:56:53,826 [DEBUG] Analyser.java: Question NumberQuestion [value=6.0] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is false
2018-02-04 21:59:25,053 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:59:46,945 [DEBUG] Analyser.java: Question StringQuestion [value=red] for Fruit Fruit [label=Apple, diameter=5.5, color=red]is true
2018-02-04 21:59:56,070 [DEBUG] TrainingDataSet.java: Created a TrainingDataSet Fruits with properties: [Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,073 [DEBUG] Analyser.java: Calculate GiniValue of Question StringQuestion [value=yellow] in DataSet Fruits
2018-02-04 21:59:56,073 [DEBUG] TrainingDataSet.java: Key/Value color/yellow matches for this DataSet: Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,073 [DEBUG] Analyser.java: Created Subset Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]] for Question StringQuestion [value=yellow]
2018-02-04 21:59:56,074 [DEBUG] Analyser.java: Returning generated Label List [Banana1, Banana2]
2018-02-04 21:59:56,074 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana1 we found 1 matches
2018-02-04 21:59:56,074 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana2 we found 1 matches
2018-02-04 21:59:56,074 [DEBUG] Analyser.java: Calculated Impurity = 0.5
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Best Question with Gini 0.5
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Calculate GiniValue of Question StringQuestion [value=yellow] in DataSet Fruits
2018-02-04 21:59:56,075 [DEBUG] TrainingDataSet.java: Key/Value color/yellow matches for this DataSet: Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]]
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Created Subset Key: Fruits[Fruit [label=Banana1, diameter=5.5, color=yellow], Fruit [label=Banana2, diameter=6.5, color=yellow]] for Question StringQuestion [value=yellow]
2018-02-04 21:59:56,075 [DEBUG] Analyser.java: Returning generated Label List [Banana1, Banana2]
2018-02-04 21:59:56,075 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana1 we found 1 matches
2018-02-04 21:59:56,076 [DEBUG] TrainingDataSet.java: For Key/Value label/Banana2 we found 1 matches
2018-02-04 21:59:56,076 [DEBUG] Analyser.java: Calculated Impurity = 0.5
2018-02-04 21:59:56,076 [DEBUG] Analyser.java: Best Question with Gini 0.5
2018-02-04 22:00:04,723 [DEBUG] TrainingDataSet.java: Created a TrainingDataSet Fruits with properties: [Fruit [label=Apple, diameter=5.5, color=green], Fruit [label=Apple, diameter=6.0, color=red], Fruit [label=Lemon, diameter=4.5, color=yellow], Fruit [label=Lemon, diameter=4.5, color=orange]]
2018-02-04 22:00:04,728 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,216 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,217 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,217 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,217 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,217 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,218 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,218 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,218 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,218 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,219 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,219 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,219 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,220 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,220 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,220 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,220 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,221 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,221 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,221 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,221 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,222 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,222 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,222 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,223 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,223 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,223 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,223 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,224 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,224 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,224 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,224 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,225 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,225 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,225 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,225 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,226 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,226 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,226 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,227 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,227 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,227 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,227 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,228 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,228 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,228 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,228 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,229 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,229 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,229 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,230 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,230 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,230 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,230 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,231 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,231 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,305 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,305 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,305 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,306 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,306 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,306 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,307 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,307 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,307 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,308 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
2018-02-04 22:00:42,308 [DEBUG] Analyser.java: Returning generated Questionlist [StringQuestion [value=green], NumberQuestion [value=5.5], StringQuestion [value=red], NumberQuestion [value=6.0], StringQuestion [value=yellow], NumberQuestion [value=4.5], StringQuestion [value=orange]]
